IL ID,Cation,Anion,a,b,R^2
1072,"n-2oh,ph",3ac,-1.5605348075198102,0.006413483662689005,0.9994699626681296
1073,"n-2oh,ph",4ac,-1.6104677343852145,0.00653249296656584,0.9990769855361771
1074,n-2oh,3ac,-0.6823838889054026,0.00268341077082063,0.9971467824936602
1075,n-2oh,ac,-0.8435491702911054,0.0033729777477992215,0.5742004477276383
1076,n-2oh,for,-0.851543188687758,0.003648856827892936,0.7027985557079944
1078,n-2oh,la,-1.331784369481102,0.005005179871756115,0.9393513923100475
1079,n-2oh,mal,-0.6879103332754343,0.0024372629188121006,0.9696873238172133
1080,n-2oh,no3,-0.82786780120157,0.0035648383588663245,0.9987640309908876
1088,"n-3,1,1,1",ntf2,-0.6635587072121267,0.003174033411673494,0.9933496070991032
1090,"n-3,2,1,1",al(ohfip)4,-0.8442714763248739,0.0038079492730317037,0.9995460150093847
1092,"n-3,2,1,1",ntf2,-0.8964708396662271,0.0039070556886192835,0.9712631729875283
1094,"n-3,2,2,1",tfesi,-1.0463607288968801,0.004147680091585105,0.9985508657190372
1096,"n-3,3,3,3",oh,0.32123051149919085,0.000869069464369226,0.9547400315077874
1097,"n-3,3,3,3",so4-4,-0.8874224856650097,0.0031899611517254814,0.9996342920850119
1099,"n-3,3i,1,1",ntf2,-0.8497486077715223,0.0036643107942984973,0.9999815931165708
1100,n-3,ac,-0.9368719025149475,0.0036249320067972637,0.9993576069831906
1101,n-3,for,-0.4466142613426636,0.0025017281910417535,0.5175808831066733
1102,n-3,no3,-0.6855841566570516,0.0032250698888716834,0.9976169426746233
1103,"n-3cooh,1,1,1",ntf2,-0.5640471468153838,0.002377622113301947,0.9741618784740501
1111,n-3o1,ac,-1.1540044541878163,0.004326235379191572,0.9947869509287377
1112,"n-3oh[2](cl),1,1,1",ntf2,-0.38010460604819096,0.001938857382260056,0.9760442533916881
1114,n-3oh,ac,-0.7157264074891803,0.0026955092002341726,0.9924150630759615
1115,n-3oh,for,-0.656926879980736,0.0028319828902004323,0.9255891463477266
1117,n-3oh,tfa,-0.8266200451856114,0.003195130979753687,0.9990004685165715
1119,"n-3so3h,4i",hso4,-0.5610420765641821,0.001998501323607993,0.9988112999097749
1120,"n-4,1,1,1",ntf2,-0.8291955456483424,0.003615662331577671,0.9952694993657785
1127,"n-4,2,2,1",ntf2,-0.8554839102647713,0.003663463208812455,0.9998173319642154
1128,"n-4,2,2,1",tfesi,-1.021969199495109,0.004056547294841863,0.9988369409839737
1129,"n-4,2,2,2",ac,-1.2009176622367201,0.004507542417312093,0.8939208180683949
1132,"n-4,3i,1,1",ntf2,-0.8907651874961164,0.0037575053174251907,0.999938127006422
1133,"n-4,4,4,1",al(ohfip)4,-1.0322784113071455,0.004445146421210607,0.9998389128964295
1135,"n-4,4,4,1",ntf2,-1.030521484769888,0.003965541516159085,0.9905491015756518
1136,"n-4,4,4,4",al(ohfip)4,-1.0299476958231022,0.004281986167800464,0.9986628865976536
1138,"n-4,4,4,4",behss,-0.2867802454495215,0.0012696455987815348,0.2586107030971445
1139,"n-4,4,4,4",bes,-0.607483802514483,0.002122883892323662,0.9968853027947701
1140,"n-4,4,4,4",bf2ox,-0.7883359487938933,0.003366141809864229,0.9975711438498434
1141,"n-4,4,4,4",capso,-0.6696504810510444,0.0022924426542758323,0.9934156736187477
1144,"n-4,4,4,4",mopso,-0.680020829795745,0.0023345848877276815,0.9940517628924391
1145,"n-4,4,4,4",oh,0.2799801738142129,0.0009583425345945599,0.9870041040139487
1147,"n-4,4,4,4",so3-4[f],-0.8064922957226993,0.0028762864530100167,0.9914778243322275
1148,"n-4,4,4,4",so3-8[f],-0.9216449668452957,0.003315684617549483,0.9941937537908849
1155,n-4,ac,-0.7668250629467285,0.00307868898731054,0.9997682988544347
1157,n-4,hso4,-0.6354588142715769,0.0024695762670573452,0.9946530821263603
1158,n-4,no3,-0.674446154289461,0.0031966847133335346,0.6566397188399282
1163,"n-4so3h,4i",hso4,-0.5853126654213062,0.0021332830597311065,0.9965538938111151
1164,"n-5,2,1,1",ntf2,-0.8804557947226684,0.0037374049346265282,0.9997739340690183
1165,"n-5,2,2,2",al(ohfip)4,-1.075235052356239,0.004543680345555983,0.9999591540296274
1167,"n-5,2,2,2",ntf2,-0.9325048776829996,0.003858696632856669,0.9976996555035071
1174,"n-6,1,1,1",ntf2,-0.5425306349791567,0.0022795475760152353,0.4369467032995836
1176,"n-6,2,2,2",ntf2,-0.921522809599305,0.003841370616733578,0.5871167824440938
1177,"n-6,3i,1,1",ntf2,-0.8458680371580427,0.003590206775854511,0.9999588701917618
1178,"n-6,4,4,4",ntf2,-0.9192428119156507,0.00357841826132018,0.9985656821051764
1179,"n-6,6,6,2",al(ohfip)4,-1.0842237999845818,0.004562466219926082,0.9999526746655616
1180,"n-6,6,6,2",ntf2,-1.2381107217527645,0.004786814320998071,0.9987460245285094
1182,"n-6,6,6,6",ntf2,-2.4230083273404963,0.008676108669530832,0.0769230769038074
1185,"n-7,2,1,1",ntf2,-0.8679197441215086,0.003636839551277428,0.9998496736552711
1186,"n-7,2,2,2",ntf2,-0.7905008318831321,0.0033958050890115386,0.9425684288517248
1192,"n-8,1,1,1",ntf2,-0.7258263902531235,0.0031326865252176207,0.9965003424546891
1194,"n-8,2,2,2",fsa,-0.7829025391049093,0.0033182757131963053,0.9969537029604588
1195,"n-8,2,2,2",ntf2,-0.9212143814142386,0.0037542943299411218,0.996652562143877
1198,"n-8,8,8,1",al(ohfip)4,-1.039532079134583,0.004337451526518741,0.9998059689394253
1200,"n-8,8,8,1",ntf2,-0.7997582781398606,0.0031750106473527376,0.983197982831931
1204,"n-8,8,8,1",tfa,-0.8793758562125854,0.003308759106798248,0.998286343780244
1207,"n-8,8,8",8ac-6[2],-1.0033703927364563,0.004534668665637401,0.9987466021987772
1208,"n-8,8,8",ac-2ph,-0.9914415157971236,0.0045498234189937925,0.9977273857602711
1209,"n-8,8,8",naphthoate2,-1.2145989825721644,0.004800581465531654,0.9999461540105624
1210,"n-8,8,8","ph-coo[1],4t[4]",-1.1699525988144914,0.0047380959497337624,0.9998237817695907
1212,"n-[2o]21,2,1,1",ntf2,-0.8256913994113857,0.003748769449651054,0.9984458872502353
1213,"n-[2o]21,[2o]21,[2o]21,2",ntf2,-0.91262582994364,0.003988754456222376,0.9993377715230635
1215,"n-a,a",ac,-1.2183439333199908,0.004988411801890028,0.9997933581880476
1216,"n-a,a",for,-0.9349768815278057,0.005691081681527364,0.9987456612287937
1217,"n-a,a",mal,-1.0439123338746097,0.0039055324680041877,0.999083045553739
1282,"p-10,2,2,2",pyrazolide-no2[4],-0.8790890503038016,0.003543842804269329,0.9997600281742652
1283,"p-10,4,4,4",cl,-0.87416759766279,0.0031908832476598356,0.9943156680274536
1285,"p-10,8,8,8",cl,-0.7458092450479361,0.002842162286051399,0.9978677563152798
1287,"p-12,2,2,2",pyrrolide-cn[2],-0.8867918866674448,0.0035845404885289857,0.9997080717149829
1289,"p-12,4,4,4",cl,-0.903628031134913,0.0033414326405596926,0.9990305313404834
1291,"p-12,4,4,4",pyrrolide-cn[2],-0.8551391635199334,0.0034257224573396817,0.9996462200955236
1292,"p-12,4,4,4","so3-ph-coo1[3],coo1[5]",-0.6730727370965507,0.002413755534359389,0.9959475714014693
1293,"p-12,4,4,4",triazolide123,-0.8544977051515246,0.0033970077449995677,0.9994939098253142
1295,"p-12,8,8,8",cl,-0.7408219159473546,0.0028323451704399486,0.9970283742756594
1296,"p-14,4,4,4",bmb,-0.8724539837472697,0.0031647294404841654,0.9997766723666989
1297,"p-14,4,4,4",bscb,-0.938129459491954,0.0036059015819645893,0.9877300717812346
1298,"p-14,4,4,4",dbs,-0.7509514772922286,0.002763078570824883,0.9923360310296466
1299,"p-14,4,4,4","po2-o8i,o8i",-1.019888316509306,0.003768897392586127,0.9703849265365126
1300,"p-14,6,6,6",8ac,-0.7324592296074568,0.0029900869956345924,0.9994998945024605
1301,"p-14,6,6,6",ac-nh1,-0.7974560827400672,0.0032211048821787318,0.9982075546525278
1302,"p-14,6,6,6",ac,-0.7730004022416115,0.003149849050089641,0.9995129928525538
1304,"p-14,6,6,6",ala,-0.7262273622638153,0.0029749264853876235,0.998830397888921
1305,"p-14,6,6,6",behss,-0.7426741754301719,0.002871479286139966,0.9965853766357755
1306,"p-14,6,6,6",benzimidazolide-br[6],-0.7093906520195138,0.002772953517522138,0.9973030470075979
1307,"p-14,6,6,6",benzimidazolide-s1[2],-0.7096287159925473,0.0027928534899265296,0.9992150178199005
1308,"p-14,6,6,6",benzimidazolide,-0.7346252193430339,0.002860947535534587,0.9990707619771503
1309,"p-14,6,6,6",bf4,-0.6920485022673688,0.0027812579211352923,0.9996312373031502
1310,"p-14,6,6,6",bmb,-0.8191100529574162,0.0030274492470230285,0.9998921889310917
1311,"p-14,6,6,6",bmlb,-0.8535153701859539,0.0033226298409590503,0.999859967472859
1312,"p-14,6,6,6",bob,-0.6001956863496242,0.0023892489411213723,0.9709042576198569
1313,"p-14,6,6,6",br,-0.6146022823588928,0.0024181153057234186,0.9394351833705884
1314,"p-14,6,6,6",bscb,-0.7972956043765015,0.0031063032819210277,0.9998632865747207
1315,"p-14,6,6,6",cl,-0.9854203867333302,0.0036595645278817007,0.6723079449872131
1316,"p-14,6,6,6",cocl4,-0.07501762627452956,0.000374926323927055,0.8038704207328008
1319,"p-14,6,6,6",dca,-0.7092317297162917,0.0029746268820816735,0.9069404429489958
1320,"p-14,6,6,6",fap,-0.7962959321304005,0.0032522415529877276,0.9987549569689944
1321,"p-14,6,6,6",fecl4,-0.6635692830462449,0.0026370664600845286,0.9830749241778669
1323,"p-14,6,6,6",gdcl6,-0.4622234220809435,0.001723356610484603,0.9973905694195796
1324,"p-14,6,6,6",gly,-0.7528363698688157,0.0031004371710447124,0.9985951378640386
1325,"p-14,6,6,6",hfps,-0.8968891992591739,0.0036821192242035643,0.9999095388698893
1326,"p-14,6,6,6",ile,-0.7297605758560222,0.0029952494352191834,0.9987891113994204
1327,"p-14,6,6,6","imidazolide-1[2],no2[5]",-0.687280513451201,0.0027212390035677735,0.998546454237075
1328,"p-14,6,6,6","imidazolide-cl[4],cl[5]",-0.7252441946869053,0.0028918814559865716,0.9987763795530298
1329,"p-14,6,6,6","imidazolide-cn[4],cn[5]",-0.7532908529675011,0.003041032755510911,0.9994344924581573
1330,"p-14,6,6,6",imidazolide-no2[4],-0.7026906569828278,0.0028261677441771623,0.9991546472084919
1331,"p-14,6,6,6",indazolide,-0.8278146038229892,0.0033337988898528314,0.9987266165796307
1332,"p-14,6,6,6",leu,-0.7120528134010405,0.0028943207789639052,0.9981751469565403
1333,"p-14,6,6,6",mncl4,-0.3348046646670362,0.0012360926832562067,0.988696369826536
1336,"p-14,6,6,6",ntf2,-0.8104394635855005,0.0033258389158152494,0.9603113733391768
1337,"p-14,6,6,6",ox,-0.8226734382352577,0.0031721948832998227,0.9984838617796234
1355,"p-14,6,6,6","po2-8i,8i",-0.6744841803221907,0.0026548109994881143,0.9862192510162782
1356,"p-14,6,6,6","po2-o8i,o8i",-0.5810960288954898,0.0023659737974617463,0.9936104219218165
1357,"p-14,6,6,6",pyrazolide-cf3[3],-0.7336153769066486,0.0030094316623071227,0.9984754295583395
1358,"p-14,6,6,6",pyrazolide-no2[4],-0.7398422432858505,0.0029552994495550514,0.9993148995175853
1360,"p-14,6,6,6",so3-1,-0.7606548467851532,0.0029425864005931564,0.9956605158189648
1361,"p-14,6,6,6",tetrazolide,-0.7230520776240457,0.002922721994665964,0.9992352786555435
1362,"p-14,6,6,6",tpes,-0.9384273803012816,0.003758645564839153,0.9992901318552041
1363,"p-14,6,6,6",triazolide,-0.7040359154954359,0.002789325989534519,0.9995659101573058
1364,"p-14,6,6,6",triazolide123,-0.764356937301178,0.0031090678333614693,0.9995547601396212
1365,"p-14,6,6,6",val,-0.7040886268434828,0.002871571747243595,0.9994565013206967
1366,"p-14,8,8,8",behss,-0.7105001531332705,0.0027555871380177182,0.9984511005322889
1367,"p-14,8,8,8",cl,-0.7588202609455542,0.002960934822943214,0.998429745530786
1369,"p-18,4,4,4",pyrrolide-cn[2],-0.8243213162961056,0.003281217071987208,0.9996025464881283
1370,"p-18,4,4,4",triazolide123,-0.7907663611966574,0.0032005710901900587,0.9998406114430567
1371,"p-1o1,1,1,1",fsa,-0.6349754509898995,0.00350776477148895,0.9982408843730523
1372,"p-1o1,1,1,1",ntf2,-0.8474355418383227,0.00393835182442264,0.9991926903315195
1375,"p-1o1,4,4,4",triazolide123,-0.9935855632468802,0.003984886824656522,0.9998623059933631
1377,"p-1o2o1,2,2,2","imidazolide-1[2],no2[5]",-0.9326454396640754,0.003889069964784475,0.9999315768582336
1378,"p-1o2o1,2,2,2",pyrazolide-no2[4],-0.9500314963452886,0.004059858653105463,0.9999437423476453
1379,"p-1o2o1,2,2,2",triazolide123,-0.9115391666780339,0.003955972073878141,0.9999258661469214
1381,"p-1pha[4],8,8,8",bf4,-0.6287306268374844,0.002336752119605051,0.9998439207935985
1382,"p-1pha[4],8,8,8",no2,-0.6091638988489301,0.002242446639452805,0.9689400761173101
1383,"p-1pha[4],8,8,8",ntf2,-0.5572306246878826,0.0023170768485988227,0.9913369242707497
1385,"p-2,2,2,2",pyrrolide-cn[2],-0.868510799320395,0.0037071879647013277,0.9976646495645586
1387,"p-2o1,2,2,2",ntf2,-0.7545230491333191,0.003594817550530714,0.9987732695099953
1388,"p-2oh,4,4,4",ntf2,-0.9179770667871453,0.0037120426198747696,0.9997488410841588
1391,"p-2v,2,2,2",pyrazolide-no2[4],-0.9019477539308154,0.0037989783032778973,0.9991613097182743
1392,"p-3,1,1,1",fsa,-0.6616630818527975,0.003432300994646177,0.9989893987174392
1394,"p-3nh2,4,4,4",ala,-0.8562739479578418,0.003322400847808978,0.9989832575289489
1395,"p-3nh2,4,4,4",arg,-0.8301841396964009,0.0030560479650264213,0.9990716838454715
1396,"p-3nh2,4,4,4",asn,-0.7615241390821931,0.002646367318725333,0.9984427411204496
1397,"p-3nh2,4,4,4",asp,-0.6797723375248136,0.0024023502732442355,0.9997011380729747
1399,"p-3nh2,4,4,4",gln,-0.8818531093997988,0.0030166376348168935,0.9995707927815779
1400,"p-3nh2,4,4,4",glu,-0.6781420217732897,0.0024116916149356372,0.9996835479049779
1401,"p-3nh2,4,4,4",gly,-0.8358956124832024,0.003267808883657943,0.9998656385150783
1402,"p-3nh2,4,4,4",ile,-0.8571414989477468,0.003248443892119753,0.9992325548609065
1403,"p-3nh2,4,4,4",leu,-0.8758697493323542,0.0033281589672210688,0.9990185191917836
1404,"p-3nh2,4,4,4",lys,-0.8117401686516511,0.0030940665274022273,0.9990948764068771
1405,"p-3nh2,4,4,4",met,-0.8384745606616679,0.0032615779003378007,0.9985044845611466
1406,"p-3nh2,4,4,4",phe,-0.8539524026894347,0.0031957755982326866,0.9980724064197438
1407,"p-3nh2,4,4,4",pro,-0.8605020463206409,0.003232884046292805,0.9988955138006064
1408,"p-3nh2,4,4,4",ser,-0.8602808091697486,0.00326525080746428,0.9993874139337392
1409,"p-3nh2,4,4,4",thr,-0.8514477844789754,0.0032021484478450485,0.9989424748313157
1411,"p-3nh2,4,4,4",val,-0.8868253662918082,0.0033964221843010255,0.9971294641469659
1412,"p-3oh(oh[2]),8,8,8",bf4,-0.4959080971252389,0.0019937092107551583,0.9879772212614019
1413,"p-3oh(oh[2]),8,8,8",cl,-0.5587097866813705,0.002147016194084457,0.9744295914494255
1414,"p-3oh(oh[2]),8,8,8",no2,-0.4624555524254133,0.0018872610228061976,0.9753960104559687
1415,"p-3oh(oh[2]),8,8,8",ntf2,-0.688285920314015,0.0027239644734041784,0.999923104481669
1416,"p-3oh(oh[2]),8,8,8",pf6,-0.5373202876365624,0.00198228418626259,0.9978660078130085
1418,"p-4,2,2,2","imidazolide-1[2],no2[5]",-0.9058512770411074,0.003603433368995836,0.9995380251887618
1420,"p-4,2,2,2",pyrazolide-no2[4],-0.9136732661119409,0.0037601044568334697,0.9999241766953454
1421,"p-4,2,2,2",pyrrolide-cn[2],-0.8916539132269632,0.003758266383822854,0.9990114452170414
1422,"p-4,4,4,1",cl,-0.8185311020832392,0.002958081621888809,0.991169846947827
1424,"p-4,4,4,1",ntf2,-0.9297868216801694,0.0037961679887919954,0.999141960615583
1425,"p-4,4,4,1","po2-8i,8i",-0.9478509620397494,0.003500397467743662,0.9997966776861785
1426,"p-4,4,4,1","po2-o1,o1",-0.9590559226386732,0.003745744453462826,0.9999331216885432
1427,"p-4,4,4,1",so4-1,-0.8025225026482926,0.0031247912418932615,0.8631520255722799
1428,"p-4,4,4,1",so4-12,-0.7690828875293325,0.002931269810784969,0.9944549633006906
1429,"p-4,4,4,2","po2-o2,o2",-0.9765545661648349,0.0038738926862618606,0.9916870179149568
1430,"p-4,4,4,4",1ac,-1.19483520249804,0.004640482825879213,0.998531714214461
1431,"p-4,4,4,4",2ac,-1.875410016719389,0.007337629568414017,0.9981876964483843
1432,"p-4,4,4,4",ac,-1.0373849136601219,0.004103283723387278,0.9987426595476251
1435,"p-4,4,4,4",bes,-0.6976048913185159,0.0025285936472370612,0.9911513723999197
1436,"p-4,4,4,4",capso,-0.7112413388350344,0.0025924742163768544,0.9932392987636096
1437,"p-4,4,4,4",for,-1.1527623146074424,0.004385132928042378,0.9991728311959206
1440,"p-4,4,4,4",mopso,-0.7256124715280936,0.002662884497814758,0.9944619419758369
1441,"p-4,4,4,4",phen-f[2],-0.7774227425363973,0.00359753051433303,0.991842186775803
1442,"p-4,4,4,4",phen-f[3],-0.8708852378322074,0.0038857969090099562,0.9950737748160272
1443,"p-4,4,4,4",phen-f[4],-0.8229913621084174,0.0036835578356335954,0.9953023780518233
1444,"p-4,4,4,4",phen,-1.1749329640513493,0.0045650346734125,0.9999504930254363
1445,"p-4,4,4,4","po2-8i,8i",-0.8055841460353563,0.003148667030943596,0.9980864144602075
1446,"p-4,4,4,4","po2-o8i,o8i",-0.7453433152343585,0.002953051641251614,0.999681793685712
1447,"p-4,4,4,4",pro,-0.9521432195001124,0.003600655884780917,0.9991558229430414
1448,"p-4,4,4,4","ps2-o2,o2",-0.9098294002821986,0.003437666785928665,0.9982042637325046
1452,"p-4,4,4",bf4,-0.7699971082806358,0.0033395001630467415,0.9917745566039893
1454,"p-4i,4i,4i,1",so3-ph1,-0.8457117630295395,0.0031452919277154437,0.9833072170155076
1456,"p-5,2,2,2",fsa,-0.6983328426005498,0.003289460565118913,0.9995115246853445
1457,"p-5,2,2,2",ntf2,-0.8560446822994667,0.0037600873492296357,0.9993363580605013
1461,"p-6,4,4,4",cl,-0.9579685595124734,0.003397087715861598,0.9950940312516076
1462,"p-6,4,4,4",ntf2,-0.8263019836689867,0.003334923780071199,0.998705328147787
1466,"p-6,6,6,4i",bmb,-1.1554810987836706,0.004402143448897788,0.9997118168328482
1467,"p-6,6,6,4i",bob,-1.0763973535945348,0.003993890858367793,0.9999516646107424
1468,"p-6,6,6,4i",br,-1.0374370039484013,0.0037264825582052183,0.9993544242061636
1469,"p-6,6,6,4i",bscb,-1.1190585555644816,0.004013014194621414,0.9998550596125285
1471,"p-7,2,2,2",pyrazolide-no2[4],-0.8958940781406952,0.003668885219527488,0.9998884951888068
1473,"p-8,1,1,1","po2-8i,8i",-0.7914851293991922,0.0031055815372318866,0.9999884270687679
1475,"p-8,2,2,2","imidazolide-1[2],no2[5]",-0.8388286737143948,0.0033039005298618885,0.9976032512330291
1476,"p-8,2,2,2",imidazolide-no2[4],-0.8399377611666045,0.003440935011901341,0.9998668973452363
1477,"p-8,2,2,2",ntf2,-0.8387281350771163,0.0036188921905268147,0.9889302195029513
1478,"p-8,2,2,2",pyrazolide-no2[4],-0.8961251382422657,0.0036566884678431865,0.9999112300067925
1479,"p-8,2,2,2",pyrrolide-cn[2],-0.9559907964110814,0.0039000427592524958,0.9989495718338866
1481,"p-8,4,4,4",bmb,-0.9908781588988934,0.003679113686099177,0.999855706960606
1482,"p-8,4,4,4",bscb,-0.9875714791231113,0.003746397346903019,0.9996420643787933
1483,"p-8,4,4,4",cl,-0.8446363242341557,0.0030843377852337018,0.9926557002640339
1488,"p-8,4,4,4","po2-o8i,o8i",-0.7155855220382029,0.002877443083382624,0.9998155618538473
1493,"p-8,8,8,1",ntf2,-0.8375190155024057,0.003415501976932743,0.99947935472425
1494,"p-8,8,8,3",cl,-0.8213229834739564,0.003050823788455672,0.9979156329662441
1495,"p-8,8,8,4",cl,-0.766509443876734,0.002881326324455125,0.9963350332474805
1496,"p-8,8,8,5",cl,-0.7990090099029361,0.003017587195719029,0.9961540633348857
1497,"p-8,8,8,6",cl,-0.746970003269215,0.0028301797451018764,0.9966411082384885
1498,"p-8,8,8,7",cl,-0.7769703714188471,0.002957533694460991,0.9968838244217341
1499,"p-8,8,8,8",br,-0.7718506351489894,0.002952963425594346,0.9995958673186902
1500,"p-8,8,8,8",cl,-0.7639959545513163,0.002912470574810449,0.997340534935195
1501,"p-8,8,8,8",ntf2,-0.7929557652092376,0.00319043824384456,0.9995586241996108
1503,"p-8,8,8,8",tb,-0.5617750717457699,0.00210623373362923,0.9982976682905457
1504,"p-9,2,2,2",pyrazolide-no2[4],-0.8641480264892727,0.0035126062070831043,0.999847239471699
1505,"p-9,8,8,8",cl,-0.7843021079281932,0.0029905077842267034,0.9974375723971827
1506,"p-a,1,1,1",ntf2,-0.8796961492960956,0.003937564471751811,0.9994083309609423
1507,"p-a,1,1,1",tfa,-0.6551339896510527,0.0034522105436464406,0.9991923999381187
1509,pip-1,bf4,-0.7392295261295506,0.003191161605507519,0.9991316203028551
1515,"pip-1coo1,2",ntf2,-0.9867113928597092,0.003893797053990239,0.9999820630405019
1517,"pip-1o1,2",ntf2,-0.9331341603193134,0.004027838763206451,0.9995190837677767
1518,"pip-2,1",po3h-2,-1.1401006313638826,0.004686108335868772,0.9886300024374745
1519,"pip-2,1",so4-2,-0.8075484647207006,0.0030772216550360213,0.9919004321867215
1520,"pip-2o1,1,1[3]",ntf2,-1.0096716525274738,0.004155715855489045,0.9998817009560215
1521,"pip-2o1,1,1[3]",otf,-1.021168138539609,0.0038939346267038355,0.999548420123119
1522,"pip-2o1,1,1[3]",tfa,-1.1086792345359429,0.0042431095967210885,0.9996329622893032
1528,"pip-2o1,1",fap,-0.9009259380313613,0.0037167027747878607,0.9997742828077207
1529,"pip-2o1,1",ntf2,-0.8045575010544769,0.0035497150558621536,0.9887225311876433
1530,"pip-2o1,1",otf,-0.8959680476336969,0.003553333808842125,0.9998670900484902
1531,"pip-2o1,1",tfa,-0.9921191433830316,0.003934434399542625,0.9998814241403937
1532,"pip-2o1,2",ntf2,-0.9673584594861229,0.004071376090199961,0.9997089184604536
1533,"pip-2o1,2o1",ntf2,-1.0496983465463388,0.004337662972559856,0.9912608772273683
1534,"pip-2o1,2o2",ntf2,-1.0186442357180128,0.004230132340001336,0.9995324361188429
1535,"pip-2oh,1",ntf2,-0.539352891850297,0.0026529087303749795,0.9954246176526645
1536,"pip-2oh,2",ntf2,-0.7727956412242887,0.0033139302129396486,0.9999339002850564
1541,"pip-3,1",ntf2,-0.7552008827446752,0.003312279065862901,0.9930742530323342
1542,"pip-3,1",tfesi,-0.9939220926358459,0.003885543219581097,0.9997523288572971
1545,"pip-3cn,1",scn,-0.9133900643288576,0.0033257280041470148,0.9992901404773276
1546,"pip-3oh,1",ntf2,-0.6826245166766123,0.00299414617611992,0.9896198173719528
1547,"pip-3oh,1",scn,-0.9927068100310856,0.003670268851037421,0.9982387240689725
1548,"pip-3oh,2",ntf2,-0.8857690335225078,0.003587104631895399,0.9990468519843015
1549,"pip-4,1,1[3]",ntf2,-0.7326007973891459,0.0030661583807555463,0.9966576648636039
1551,"pip-4,1",dca,-0.8330751137696303,0.0036058688915224664,0.995284486050383
1552,"pip-4,1",ntf2,-0.9005546671873024,0.0037570355916405032,0.9277478554705911
1553,"pip-4,1",otf,-0.9465136439618459,0.003580377390882985,0.9999868036023285
1554,"pip-4,1",po3h-4,-2.21368000598029,0.008225997040794604,0.9707830398930433
1555,"pip-4,1",scn,-0.9192682278401253,0.00347790922109004,0.9998814464926988
1556,"pip-4,1",tcb,-0.8745941307879099,0.0038209155586095343,0.9987069932602539
1557,"pip-4,2",ntf2,-0.9640323774709175,0.003930136440951856,0.9998260166039442
1558,"pip-4i,1",ntf2,-0.7401188058560604,0.003444007313146206,0.9989327252109642
1561,"pip-6,1,1[3]",ntf2,-0.9622841606895622,0.0037769519919162507,0.9995832774307416
1563,"pip-6,1",po3h-6,-1.8439301152739587,0.0068497066114584304,0.9753129936952087
1566,"pip-8,1",po3h-8,-1.1551505304212837,0.005002514070636873,0.9900235986361476
1567,"pip-[2o]21,1,1[3]",ntf2,-0.9017633725596043,0.003813023671588495,0.9993934919184023
1568,"pip-[2o]21,1,1[3]",otf,-0.9567139554380548,0.0037551515790598296,0.9999156191111812
1569,"pip-[2o]21,1,1[3]",tfa,-1.035891424366992,0.004059917110467063,0.9999285293967696
1570,"pip-[2o]21,1",ntf2,-0.8974715354662228,0.003960049081884991,0.9373562795780168
1571,"pip-[2o]21,[2o]21",ntf2,-0.8859451440644249,0.003750902952547518,0.9967670821592078
1572,"pip-a,1",ntf2,-0.7378644691159248,0.0032912827367076775,0.9977541773831463
1574,pip,ntf2,-0.9541588409664079,0.0038500215042371715,0.9997698121918653
1576,pipz-2,1ac,-1.3086037207835841,0.005032319400472286,0.9996820260639365
1581,py(D)-2D,fap,-0.7832285933084141,0.0034806652325638787,0.999299439812267
1582,"py-1,1[3]",so4-1,-0.8716962565088374,0.00371099482958997,0.9997011142587313
1583,"py-1,2[2]",so4-1,-0.9230667598123936,0.00362981889071265,0.9999356963588755
1584,"py-10,py[4]",ntf2,-1.0247030475047287,0.004227318206385333,0.9933863819973426
1585,py-10,fecl4,-0.35205422510171624,0.0016481903407932258,0.9943355409693116
1586,py-10,ntf2,-0.8517749863169911,0.0036017863423657374,0.9923950919132469
1588,py-12,ntf2,-0.8671996291537653,0.0035942393246362046,0.9999601439655823
1590,py-1[4],hso4,-0.7898502542525703,0.0030706606889515783,0.9996756896788167
1591,py-1,so4-1,-0.7609500478019109,0.0033943583620996065,0.9569367665659814
1592,py-1ch,ntf2,-0.957983022497334,0.0037906100809851325,0.9989943142771119
1596,py-1coo2,ntf2,-1.0538368137908514,0.004054293605193623,0.9999135901352385
1606,"py-1ph,1[2]",ntf2,-1.1211983899492288,0.004475127176627685,0.9997206978449618
1607,"py-1ph,1[3]",ntf2,-1.1538355945532839,0.004619983602148557,0.9963753068528258
1608,"py-1ph,1[4]",ntf2,-1.1298459631534201,0.004568609379633424,0.9997921127764229
1609,py-1ph,ntf2,-0.7548418607197958,0.0034123656203698667,0.9086760662360156
1610,"py-2,1[2]",ntf2,-0.7865612800197623,0.003555885272694326,0.9993988025278139
1611,"py-2,1[3]",ntf2,-0.7519733668615465,0.003643260298426855,0.9979337736566906
1612,"py-2,1[3]",so3-4[f],-0.7553387908229225,0.002818786439702173,0.9991465565768234
1613,"py-2,1[3]",so4-2,-0.8302586332783161,0.003538561618147671,0.9873191554899671
1614,"py-2,1[3]",tfa-3[f],-0.9149357347156581,0.003823690259515651,0.9996706316557803
1615,"py-2,1[4]",ntf2,-0.703303009578461,0.003546026893859701,0.9980539157367908
1616,"py-2,1[4]",so3-4[f],-0.9019019880647233,0.0037093470693081517,0.999902126088174
1617,"py-2,1[f][3]",ntf2,-0.9592063612164761,0.003928905601724057,0.9982629639672553
1618,"py-2,1[f][4]",ntf2,-0.9328078483021031,0.003961758913002969,0.9970688130998521
1619,"py-2,2[2]",ntf2,-0.7722630668587227,0.0035426603475113743,0.9986601577632275
